11/1/2022 9:42:06 AM, SCANNER#2 CONNECT OK
11/1/2022 9:42:06 AM, FORM OPEN COMPLETED
11/1/2022 9:42:14 AM, LOAD TO PLC OK
11/1/2022 9:42:20 AM, OFFLINE MODE ON
11/1/2022 9:44:44 AM, MES ON
11/1/2022 9:44:44 AM, PLC CONNECT OK
11/1/2022 9:44:50 AM, LOCK ON
11/1/2022 9:44:50 AM, SCANNER#1 CONNECT OK
11/1/2022 9:44:50 AM, SCANNER#2 CONNECT OK
11/1/2022 9:44:57 AM, LOAD TO PLC OK
11/1/2022 9:48:20 AM, MES ON
11/1/2022 9:48:20 AM, PLC CONNECT OK
11/1/2022 9:48:22 AM, LOCK ON
11/1/2022 9:48:22 AM, SCANNER#1 CONNECT OK
11/1/2022 9:48:22 AM, SCANNER#2 CONNECT OK
11/1/2022 9:48:22 AM, FORM OPEN COMPLETED
11/1/2022 9:48:30 AM, LOAD TO PLC OK
11/1/2022 9:48:36 AM, OFFLINE MODE ON
11/1/2022 9:50:14 AM, MES ON
11/1/2022 9:50:14 AM, PLC CONNECT OK
11/1/2022 9:50:15 AM, LOCK ON
11/1/2022 9:50:16 AM, SCANNER#1 CONNECT OK
11/1/2022 9:50:16 AM, SCANNER#2 CONNECT OK
11/1/2022 9:50:16 AM, FORM OPEN COMPLETED
11/1/2022 9:50:21 AM, LOAD TO PLC OK
11/1/2022 10:04:10 AM, MES ON
11/1/2022 10:04:10 AM, PLC CONNECT OK
11/1/2022 10:04:15 AM, LOCK ON
11/1/2022 10:04:15 AM, SCANNER#1 CONNECT OK
11/1/2022 10:04:15 AM, SCANNER#2 CONNECT OK
11/1/2022 10:04:23 AM, LOAD TO PLC OK
11/1/2022 10:06:05 AM, MES ON
11/1/2022 10:06:05 AM, PLC CONNECT OK
11/1/2022 10:06:06 AM, LOCK ON
11/1/2022 10:06:07 AM, SCANNER#1 CONNECT OK
11/1/2022 10:06:07 AM, SCANNER#2 CONNECT OK
11/1/2022 10:06:07 AM, FORM OPEN COMPLETED
11/1/2022 10:06:16 AM, LOAD TO PLC OK
11/1/2022 10:07:07 AM, MES ON
11/1/2022 10:07:07 AM, PLC CONNECT OK
11/1/2022 10:07:08 AM, LOCK ON
11/1/2022 10:07:08 AM, SCANNER#1 CONNECT OK
11/1/2022 10:07:08 AM, SCANNER#2 CONNECT OK
11/1/2022 10:07:08 AM, FORM OPEN COMPLETED
11/1/2022 10:07:15 AM, LOAD TO PLC OK
11/1/2022 10:07:36 AM, OFFLINE MODE ON
11/1/2022 10:19:29 AM, MES ON
11/1/2022 10:19:30 AM, PLC CONNECT OK
11/1/2022 10:19:31 AM, LOCK ON
11/1/2022 10:19:31 AM, SCANNER#1 CONNECT OK
11/1/2022 10:19:31 AM, SCANNER#2 CONNECT OK
11/1/2022 10:19:31 AM, FORM OPEN COMPLETED
11/1/2022 10:19:38 AM, LOAD TO PLC OK
11/1/2022 10:20:51 AM, OFFLINE MODE ON
11/1/2022 10:32:43 AM, MES ON
11/1/2022 10:32:43 AM, PLC CONNECT OK
11/1/2022 10:32:45 AM, LOCK ON
11/1/2022 10:32:45 AM, SCANNER#1 CONNECT OK
11/1/2022 10:32:45 AM, SCANNER#2 CONNECT OK
11/1/2022 10:32:45 AM, FORM OPEN COMPLETED
11/1/2022 10:32:58 AM, LOCK OFF
11/1/2022 10:33:12 AM, ADMIN INPUT
11/1/2022 10:33:12 AM, LOCK ON
11/1/2022 10:33:27 AM, LOAD TO PLC OK
11/1/2022 10:34:10 AM, OFFLINE MODE ON
11/1/2022 10:35:09 AM, FORM CLOSED
11/1/2022 10:37:11 AM, MES ON
11/1/2022 10:37:11 AM, PLC CONNECT OK
11/1/2022 10:37:26 AM, ADMIN INPUT
11/1/2022 10:37:26 AM, LOCK ON
11/1/2022 10:37:26 AM, SCANNER#1 CONNECT OK
11/1/2022 10:37:26 AM, SCANNER#2 CONNECT OK
11/1/2022 10:37:40 AM, LOAD TO PLC OK
11/1/2022 10:37:55 AM, OFFLINE MODE ON
11/1/2022 10:40:32 AM, MES ON
11/1/2022 10:40:33 AM, PLC CONNECT OK
11/1/2022 10:40:34 AM, LOCK ON
11/1/2022 10:40:35 AM, SCANNER#1 CONNECT OK
11/1/2022 10:40:35 AM, SCANNER#2 CONNECT OK
11/1/2022 10:40:35 AM, FORM OPEN COMPLETED
11/1/2022 10:40:44 AM, LOAD TO PLC OK
11/1/2022 10:40:50 AM, OFFLINE MODE ON
11/1/2022 11:18:22 AM, MES ON
11/1/2022 11:18:26 AM, PLC CONNECT NG
11/1/2022 11:18:27 AM, LOCK ON
11/1/2022 11:18:27 AM, FORM OPEN COMPLETED
11/1/2022 11:18:39 AM, RESET COUNTER
11/1/2022 11:18:48 AM, SCANNER#1 CONNECT NG
11/1/2022 11:19:02 AM, LOAD TO PLC OK
11/1/2022 11:19:09 AM, SCANNER#2 CONNECT NG
11/1/2022 11:19:25 AM, FORM CLOSED
11/1/2022 11:24:14 AM, MES ON
11/1/2022 11:24:17 AM, PLC CONNECT NG
11/1/2022 11:24:18 AM, LOCK ON
11/1/2022 11:24:18 AM, FORM OPEN COMPLETED
11/1/2022 11:24:21 AM, FORM CLOSED
11/1/2022 11:27:55 AM, MES ON
11/1/2022 11:27:58 AM, PLC CONNECT NG
11/1/2022 11:28:00 AM, LOCK ON
11/1/2022 11:28:00 AM, FORM OPEN COMPLETED
11/1/2022 11:28:08 AM, FORM CLOSED
